id,prefecture_name,ward_city_name,prefecture_name_kana,ward_city_name_kana,prefecture_id,ward_city_id
34851,岩手県,普代村,ｲﾜﾃｹﾝ,ﾌﾀﾞｲﾑﾗ,3,485
35017,岩手県,軽米町,ｲﾜﾃｹﾝ,ｶﾙﾏｲﾏﾁ,3,501
35033,岩手県,野田村,ｲﾜﾃｹﾝ,ﾉﾀﾞﾑﾗ,3,503
35068,岩手県,九戸村,ｲﾜﾃｹﾝ,ｸﾉﾍﾑﾗ,3,506
35076,岩手県,洋野町,ｲﾜﾃｹﾝ,ﾋﾛﾉﾁｮｳ,3,507
35246,岩手県,一戸町,ｲﾜﾃｹﾝ,ｲﾁﾉﾍﾏﾁ,3,524
41009,宮城県,仙台市,ﾐﾔｷﾞｹﾝ,ｾﾝﾀﾞｲｼ,4,100
42021,宮城県,石巻市,ﾐﾔｷﾞｹﾝ,ｲｼﾉﾏｷｼ,4,202
42030,宮城県,塩竈市,ﾐﾔｷﾞｹﾝ,ｼｵｶﾞﾏｼ,4,203
42056,宮城県,気仙沼市,ﾐﾔｷﾞｹﾝ,ｹｾﾝﾇﾏｼ,4,205
42064,宮城県,白石市,ﾐﾔｷﾞｹﾝ,ｼﾛｲｼｼ,4,206
42072,宮城県,名取市,ﾐﾔｷﾞｹﾝ,ﾅﾄﾘｼ,4,207
42081,宮城県,角田市,ﾐﾔｷﾞｹﾝ,ｶｸﾀﾞｼ,4,208
42099,宮城県,多賀城市,ﾐﾔｷﾞｹﾝ,ﾀｶﾞｼﾞｮｳｼ,4,209
42111,宮城県,岩沼市,ﾐﾔｷﾞｹﾝ,ｲﾜﾇﾏｼ,4,211
42129,宮城県,登米市,ﾐﾔｷﾞｹﾝ,ﾄﾒｼ,4,212
42137,宮城県,栗原市,ﾐﾔｷﾞｹﾝ,ｸﾘﾊﾗｼ,4,213
42145,宮城県,東松島市,ﾐﾔｷﾞｹﾝ,ﾋｶﾞｼﾏﾂｼﾏｼ,4,214
42153,宮城県,大崎市,ﾐﾔｷﾞｹﾝ,ｵｵｻｷｼ,4,215
42161,宮城県,富谷市,ﾐﾔｷﾞｹﾝ,ﾄﾐﾔｼ,4,216
43010,宮城県,蔵王町,ﾐﾔｷﾞｹﾝ,ｻﾞｵｳﾏﾁ,4,301
43028,宮城県,七ヶ宿町,ﾐﾔｷﾞｹﾝ,ｼﾁｶｼｭｸﾏﾁ,4,302
43214,宮城県,大河原町,ﾐﾔｷﾞｹﾝ,ｵｵｶﾞﾜﾗﾏﾁ,4,321
43222,宮城県,村田町,ﾐﾔｷﾞｹﾝ,ﾑﾗﾀﾏﾁ,4,322
43231,宮城県,柴田町,ﾐﾔｷﾞｹﾝ,ｼﾊﾞﾀﾏﾁ,4,323
43249,宮城県,川崎町,ﾐﾔｷﾞｹﾝ,ｶﾜｻｷﾏﾁ,4,324
43419,宮城県,丸森町,ﾐﾔｷﾞｹﾝ,ﾏﾙﾓﾘﾏﾁ,4,341
43613,宮城県,亘理町,ﾐﾔｷﾞｹﾝ,ﾜﾀﾘﾁｮｳ,4,361
43621,宮城県,山元町,ﾐﾔｷﾞｹﾝ,ﾔﾏﾓﾄﾁｮｳ,4,362
44016,宮城県,松島町,ﾐﾔｷﾞｹﾝ,ﾏﾂｼﾏﾏﾁ,4,401
44041,宮城県,七ヶ浜町,ﾐﾔｷﾞｹﾝ,ｼﾁｶﾞﾊﾏﾏﾁ,4,404
44067,宮城県,利府町,ﾐﾔｷﾞｹﾝ,ﾘﾌﾁｮｳ,4,406
44211,宮城県,大和町,ﾐﾔｷﾞｹﾝ,ﾀｲﾜﾁｮｳ,4,421
44229,宮城県,大郷町,ﾐﾔｷﾞｹﾝ,ｵｵｻﾄﾁｮｳ,4,422
44245,宮城県,大衡村,ﾐﾔｷﾞｹﾝ,ｵｵﾋﾗﾑﾗ,4,424
44440,宮城県,色麻町,ﾐﾔｷﾞｹﾝ,ｼｶﾏﾁｮｳ,4,444
44458,宮城県,加美町,ﾐﾔｷﾞｹﾝ,ｶﾐﾏﾁ,4,445
45012,宮城県,涌谷町,ﾐﾔｷﾞｹﾝ,ﾜｸﾔﾁｮｳ,4,501
45055,宮城県,美里町,ﾐﾔｷﾞｹﾝ,ﾐｻﾄﾏﾁ,4,505
45811,宮城県,女川町,ﾐﾔｷﾞｹﾝ,ｵﾅｶﾞﾜﾁｮｳ,4,581
46060,宮城県,南三陸町,ﾐﾔｷﾞｹﾝ,ﾐﾅﾐｻﾝﾘｸﾁｮｳ,4,606
52019,秋田県,秋田市,ｱｷﾀｹﾝ,ｱｷﾀｼ,5,201
52027,秋田県,能代市,ｱｷﾀｹﾝ,ﾉｼﾛｼ,5,202
52035,秋田県,横手市,ｱｷﾀｹﾝ,ﾖｺﾃｼ,5,203
52043,秋田県,大館市,ｱｷﾀｹﾝ,ｵｵﾀﾞﾃｼ,5,204
52060,秋田県,男鹿市,ｱｷﾀｹﾝ,ｵｶﾞｼ,5,206
52078,秋田県,湯沢市,ｱｷﾀｹﾝ,ﾕｻﾞﾜｼ,5,207
52094,秋田県,鹿角市,ｱｷﾀｹﾝ,ｶﾂﾞﾉｼ,5,209
52108,秋田県,由利本荘市,ｱｷﾀｹﾝ,ﾕﾘﾎﾝｼﾞｮｳｼ,5,210
52116,秋田県,潟上市,ｱｷﾀｹﾝ,ｶﾀｶﾞﾐｼ,5,211
52124,秋田県,大仙市,ｱｷﾀｹﾝ,ﾀﾞｲｾﾝｼ,5,212
52132,秋田県,北秋田市,ｱｷﾀｹﾝ,ｷﾀｱｷﾀｼ,5,213
52141,秋田県,にかほ市,ｱｷﾀｹﾝ,ﾆｶﾎｼ,5,214
52159,秋田県,仙北市,ｱｷﾀｹﾝ,ｾﾝﾎﾞｸｼ,5,215
53031,秋田県,小坂町,ｱｷﾀｹﾝ,ｺｻｶﾏﾁ,5,303
53279,秋田県,上小阿仁村,ｱｷﾀｹﾝ,ｶﾐｺｱﾆﾑﾗ,5,327
53465,秋田県,藤里町,ｱｷﾀｹﾝ,ﾌｼﾞｻﾄﾏﾁ,5,346
53481,秋田県,三種町,ｱｷﾀｹﾝ,ﾐﾀﾈﾁｮｳ,5,348
53490,秋田県,八峰町,ｱｷﾀｹﾝ,ﾊｯﾎﾟｳﾁｮｳ,5,349
53619,秋田県,五城目町,ｱｷﾀｹﾝ,ｺﾞｼﾞｮｳﾒﾏﾁ,5,361
53635,秋田県,八郎潟町,ｱｷﾀｹﾝ,ﾊﾁﾛｳｶﾞﾀﾏﾁ,5,363
53660,秋田県,井川町,ｱｷﾀｹﾝ,ｲｶﾜﾏﾁ,5,366
53686,秋田県,大潟村,ｱｷﾀｹﾝ,ｵｵｶﾞﾀﾑﾗ,5,368
54348,秋田県,美郷町,ｱｷﾀｹﾝ,ﾐｻﾄﾁｮｳ,5,434
54631,秋田県,羽後町,ｱｷﾀｹﾝ,ｳｺﾞﾏﾁ,5,463
54640,秋田県,東成瀬村,ｱｷﾀｹﾝ,ﾋｶﾞｼﾅﾙｾﾑﾗ,5,464
62014,山形県,山形市,ﾔﾏｶﾞﾀｹﾝ,ﾔﾏｶﾞﾀｼ,6,201
62022,山形県,米沢市,ﾔﾏｶﾞﾀｹﾝ,ﾖﾈｻﾞﾜｼ,6,202
62031,山形県,鶴岡市,ﾔﾏｶﾞﾀｹﾝ,ﾂﾙｵｶｼ,6,203
62049,山形県,酒田市,ﾔﾏｶﾞﾀｹﾝ,ｻｶﾀｼ,6,204
62057,山形県,新庄市,ﾔﾏｶﾞﾀｹﾝ,ｼﾝｼﾞｮｳｼ,6,205
62065,山形県,寒河江市,ﾔﾏｶﾞﾀｹﾝ,ｻｶﾞｴｼ,6,206
62073,山形県,上山市,ﾔﾏｶﾞﾀｹﾝ,ｶﾐﾉﾔﾏｼ,6,207
62081,山形県,村山市,ﾔﾏｶﾞﾀｹﾝ,ﾑﾗﾔﾏｼ,6,208
62090,山形県,長井市,ﾔﾏｶﾞﾀｹﾝ,ﾅｶﾞｲｼ,6,209
62103,山形県,天童市,ﾔﾏｶﾞﾀｹﾝ,ﾃﾝﾄﾞｳｼ,6,210
62111,山形県,東根市,ﾔﾏｶﾞﾀｹﾝ,ﾋｶﾞｼﾈｼ,6,211
62120,山形県,尾花沢市,ﾔﾏｶﾞﾀｹﾝ,ｵﾊﾞﾅｻﾞﾜｼ,6,212
62138,山形県,南陽市,ﾔﾏｶﾞﾀｹﾝ,ﾅﾝﾖｳｼ,6,213
63011,山形県,山辺町,ﾔﾏｶﾞﾀｹﾝ,ﾔﾏﾉﾍﾞﾏﾁ,6,301
63029,山形県,中山町,ﾔﾏｶﾞﾀｹﾝ,ﾅｶﾔﾏﾏﾁ,6,302
63215,山形県,河北町,ﾔﾏｶﾞﾀｹﾝ,ｶﾎｸﾁｮｳ,6,321
63223,山形県,西川町,ﾔﾏｶﾞﾀｹﾝ,ﾆｼｶﾜﾏﾁ,6,322
63231,山形県,朝日町,ﾔﾏｶﾞﾀｹﾝ,ｱｻﾋﾏﾁ,6,323
63240,山形県,大江町,ﾔﾏｶﾞﾀｹﾝ,ｵｵｴﾏﾁ,6,324
63410,山形県,大石田町,ﾔﾏｶﾞﾀｹﾝ,ｵｵｲｼﾀﾞﾏﾁ,6,341
63614,山形県,金山町,ﾔﾏｶﾞﾀｹﾝ,ｶﾈﾔﾏﾏﾁ,6,361
63622,山形県,最上町,ﾔﾏｶﾞﾀｹﾝ,ﾓｶﾞﾐﾏﾁ,6,362
63631,山形県,舟形町,ﾔﾏｶﾞﾀｹﾝ,ﾌﾅｶﾞﾀﾏﾁ,6,363
63649,山形県,真室川町,ﾔﾏｶﾞﾀｹﾝ,ﾏﾑﾛｶﾞﾜﾏﾁ,6,364
63657,山形県,大蔵村,ﾔﾏｶﾞﾀｹﾝ,ｵｵｸﾗﾑﾗ,6,365
63665,山形県,鮭川村,ﾔﾏｶﾞﾀｹﾝ,ｻｹｶﾞﾜﾑﾗ,6,366
63673,山形県,戸沢村,ﾔﾏｶﾞﾀｹﾝ,ﾄｻﾞﾜﾑﾗ,6,367
63819,山形県,高畠町,ﾔﾏｶﾞﾀｹﾝ,ﾀｶﾊﾀﾏﾁ,6,381
63827,山形県,川西町,ﾔﾏｶﾞﾀｹﾝ,ｶﾜﾆｼﾏﾁ,6,382
64017,山形県,小国町,ﾔﾏｶﾞﾀｹﾝ,ｵｸﾞﾆﾏﾁ,6,401
64025,山形県,白鷹町,ﾔﾏｶﾞﾀｹﾝ,ｼﾗﾀｶﾏﾁ,6,402
64033,山形県,飯豊町,ﾔﾏｶﾞﾀｹﾝ,ｲｲﾃﾞﾏﾁ,6,403
64262,山形県,三川町,ﾔﾏｶﾞﾀｹﾝ,ﾐｶﾜﾏﾁ,6,426
64289,山形県,庄内町,ﾔﾏｶﾞﾀｹﾝ,ｼﾖｳﾅｲﾏﾁ,6,428
64611,山形県,遊佐町,ﾔﾏｶﾞﾀｹﾝ,ﾕｻﾞﾏﾁ,6,461
72010,福島県,福島市,ﾌｸｼﾏｹﾝ,ﾌｸｼﾏｼ,7,201
72028,福島県,会津若松市,ﾌｸｼﾏｹﾝ,ｱｲﾂﾞﾜｶﾏﾂｼ,7,202
72036,福島県,郡山市,ﾌｸｼﾏｹﾝ,ｺｵﾘﾔﾏｼ,7,203
72044,福島県,いわき市,ﾌｸｼﾏｹﾝ,ｲﾜｷｼ,7,204
72052,福島県,白河市,ﾌｸｼﾏｹﾝ,ｼﾗｶﾜｼ,7,205
72079,福島県,須賀川市,ﾌｸｼﾏｹﾝ,ｽｶｶﾞﾜｼ,7,207
72087,福島県,喜多方市,ﾌｸｼﾏｹﾝ,ｷﾀｶﾀｼ,7,208
72095,福島県,相馬市,ﾌｸｼﾏｹﾝ,ｿｳﾏｼ,7,209
72109,福島県,二本松市,ﾌｸｼﾏｹﾝ,ﾆﾎﾝﾏﾂｼ,7,210
72117,福島県,田村市,ﾌｸｼﾏｹﾝ,ﾀﾑﾗｼ,7,211
72125,福島県,南相馬市,ﾌｸｼﾏｹﾝ,ﾐﾅﾐｿｳﾏｼ,7,212
72133,福島県,伊達市,ﾌｸｼﾏｹﾝ,ﾀﾞﾃｼ,7,213
72141,福島県,本宮市,ﾌｸｼﾏｹﾝ,ﾓﾄﾐﾔｼ,7,214
73016,福島県,桑折町,ﾌｸｼﾏｹﾝ,ｺｵﾘﾏﾁ,7,301
73032,福島県,国見町,ﾌｸｼﾏｹﾝ,ｸﾆﾐﾏﾁ,7,303
73083,福島県,川俣町,ﾌｸｼﾏｹﾝ,ｶﾜﾏﾀﾏﾁ,7,308
73229,福島県,大玉村,ﾌｸｼﾏｹﾝ,ｵｵﾀﾏﾑﾗ,7,322
73423,福島県,鏡石町,ﾌｸｼﾏｹﾝ,ｶｶﾞﾐｲｼﾏﾁ,7,342
73440,福島県,天栄村,ﾌｸｼﾏｹﾝ,ﾃﾝｴｲﾑﾗ,7,344
73628,福島県,下郷町,ﾌｸｼﾏｹﾝ,ｼﾓｺﾞｳﾏﾁ,7,362
73644,福島県,檜枝岐村,ﾌｸｼﾏｹﾝ,ﾋﾉｴﾏﾀﾑﾗ,7,364
73679,福島県,只見町,ﾌｸｼﾏｹﾝ,ﾀﾀﾞﾐﾏﾁ,7,367
73687,福島県,南会津町,ﾌｸｼﾏｹﾝ,ﾐﾅﾐｱｲﾂﾞﾏﾁ,7,368
74021,福島県,北塩原村,ﾌｸｼﾏｹﾝ,ｷﾀｼｵﾊﾞﾗﾑﾗ,7,402
74055,福島県,西会津町,ﾌｸｼﾏｹﾝ,ﾆｼｱｲﾂﾞﾏﾁ,7,405
74071,福島県,磐梯町,ﾌｸｼﾏｹﾝ,ﾊﾞﾝﾀﾞｲﾏﾁ,7,407
74080,福島県,猪苗代町,ﾌｸｼﾏｹﾝ,ｲﾅﾜｼﾛﾏﾁ,7,408
74217,福島県,会津坂下町,ﾌｸｼﾏｹﾝ,ｱｲﾂﾞﾊﾞﾝｹﾞﾏﾁ,7,421
74225,福島県,湯川村,ﾌｸｼﾏｹﾝ,ﾕｶﾞﾜﾑﾗ,7,422
74233,福島県,柳津町,ﾌｸｼﾏｹﾝ,ﾔﾅｲﾂﾞﾏﾁ,7,423
74446,福島県,三島町,ﾌｸｼﾏｹﾝ,ﾐｼﾏﾏﾁ,7,444
74454,福島県,金山町,ﾌｸｼﾏｹﾝ,ｶﾈﾔﾏﾏﾁ,7,445
74462,福島県,昭和村,ﾌｸｼﾏｹﾝ,ｼｮｳﾜﾑﾗ,7,446
74471,福島県,会津美里町,ﾌｸｼﾏｹﾝ,ｱｲﾂﾞﾐｻﾄﾏﾁ,7,447
74616,福島県,西郷村,ﾌｸｼﾏｹﾝ,ﾆｼｺﾞｳﾑﾗ,7,461
74641,福島県,泉崎村,ﾌｸｼﾏｹﾝ,ｲｽﾞﾐｻﾞｷﾑﾗ,7,464
74659,福島県,中島村,ﾌｸｼﾏｹﾝ,ﾅｶｼﾞﾏﾑﾗ,7,465
74667,福島県,矢吹町,ﾌｸｼﾏｹﾝ,ﾔﾌﾞｷﾏﾁ,7,466
74811,福島県,棚倉町,ﾌｸｼﾏｹﾝ,ﾀﾅｸﾞﾗﾏﾁ,7,481
74829,福島県,矢祭町,ﾌｸｼﾏｹﾝ,ﾔﾏﾂﾘﾏﾁ,7,482
74837,福島県,塙町,ﾌｸｼﾏｹﾝ,ﾊﾅﾜﾏﾁ,7,483
74845,福島県,鮫川村,ﾌｸｼﾏｹﾝ,ｻﾒｶﾞﾜﾑﾗ,7,484
75019,福島県,石川町,ﾌｸｼﾏｹﾝ,ｲｼｶﾜﾏﾁ,7,501
75027,福島県,玉川村,ﾌｸｼﾏｹﾝ,ﾀﾏｶﾜﾑﾗ,7,502
75035,福島県,平田村,ﾌｸｼﾏｹﾝ,ﾋﾗﾀﾑﾗ,7,503
75043,福島県,浅川町,ﾌｸｼﾏｹﾝ,ｱｻｶﾜﾏﾁ,7,504
75051,福島県,古殿町,ﾌｸｼﾏｹﾝ,ﾌﾙﾄﾞﾉﾏﾁ,7,505
75213,福島県,三春町,ﾌｸｼﾏｹﾝ,ﾐﾊﾙﾏﾁ,7,521
75221,福島県,小野町,ﾌｸｼﾏｹﾝ,ｵﾉﾏﾁ,7,522
75418,福島県,広野町,ﾌｸｼﾏｹﾝ,ﾋﾛﾉﾏﾁ,7,541
75426,福島県,楢葉町,ﾌｸｼﾏｹﾝ,ﾅﾗﾊﾏﾁ,7,542
75434,福島県,富岡町,ﾌｸｼﾏｹﾝ,ﾄﾐｵｶﾏﾁ,7,543
75442,福島県,川内村,ﾌｸｼﾏｹﾝ,ｶﾜｳﾁﾑﾗ,7,544
75451,福島県,大熊町,ﾌｸｼﾏｹﾝ,ｵｵｸﾏﾏﾁ,7,545
75469,福島県,双葉町,ﾌｸｼﾏｹﾝ,ﾌﾀﾊﾞﾏﾁ,7,546
75477,福島県,浪江町,ﾌｸｼﾏｹﾝ,ﾅﾐｴﾏﾁ,7,547
75485,福島県,葛尾村,ﾌｸｼﾏｹﾝ,ｶﾂﾗｵﾑﾗ,7,548
75612,福島県,新地町,ﾌｸｼﾏｹﾝ,ｼﾝﾁﾏﾁ,7,561
75647,福島県,飯舘村,ﾌｸｼﾏｹﾝ,ｲｲﾀﾃﾑﾗ,7,564
82015,茨城県,水戸市,ｲﾊﾞﾗｷｹﾝ,ﾐﾄｼ,8,201
82023,茨城県,日立市,ｲﾊﾞﾗｷｹﾝ,ﾋﾀﾁｼ,8,202
82031,茨城県,土浦市,ｲﾊﾞﾗｷｹﾝ,ﾂﾁｳﾗｼ,8,203
82040,茨城県,古河市,ｲﾊﾞﾗｷｹﾝ,ｺｶﾞｼ,8,204
82058,茨城県,石岡市,ｲﾊﾞﾗｷｹﾝ,ｲｼｵｶｼ,8,205
82074,茨城県,結城市,ｲﾊﾞﾗｷｹﾝ,ﾕｳｷｼ,8,207
82082,茨城県,龍ケ崎市,ｲﾊﾞﾗｷｹﾝ,ﾘｭｳｶﾞｻｷｼ,8,208
82104,茨城県,下妻市,ｲﾊﾞﾗｷｹﾝ,ｼﾓﾂﾏｼ,8,210
82112,茨城県,常総市,ｲﾊﾞﾗｷｹﾝ,ｼﾞｮｳｿｳｼ,8,211
82121,茨城県,常陸太田市,ｲﾊﾞﾗｷｹﾝ,ﾋﾀﾁｵｵﾀｼ,8,212
82147,茨城県,高萩市,ｲﾊﾞﾗｷｹﾝ,ﾀｶﾊｷﾞｼ,8,214
82155,茨城県,北茨城市,ｲﾊﾞﾗｷｹﾝ,ｷﾀｲﾊﾞﾗｷｼ,8,215
82163,茨城県,笠間市,ｲﾊﾞﾗｷｹﾝ,ｶｻﾏｼ,8,216
82171,茨城県,取手市,ｲﾊﾞﾗｷｹﾝ,ﾄﾘﾃﾞｼ,8,217
82198,茨城県,牛久市,ｲﾊﾞﾗｷｹﾝ,ｳｼｸｼ,8,219
82201,茨城県,つくば市,ｲﾊﾞﾗｷｹﾝ,ﾂｸﾊﾞｼ,8,220
82210,茨城県,ひたちなか市,ｲﾊﾞﾗｷｹﾝ,ﾋﾀﾁﾅｶｼ,8,221
82228,茨城県,鹿嶋市,ｲﾊﾞﾗｷｹﾝ,ｶｼﾏｼ,8,222
82236,茨城県,潮来市,ｲﾊﾞﾗｷｹﾝ,ｲﾀｺｼ,8,223
82244,茨城県,守谷市,ｲﾊﾞﾗｷｹﾝ,ﾓﾘﾔｼ,8,224
82252,茨城県,常陸大宮市,ｲﾊﾞﾗｷｹﾝ,ﾋﾀﾁｵｵﾐﾔｼ,8,225
82261,茨城県,那珂市,ｲﾊﾞﾗｷｹﾝ,ﾅｶｼ,8,226
82279,茨城県,筑西市,ｲﾊﾞﾗｷｹﾝ,ﾁｸｾｲｼ,8,227
82287,茨城県,坂東市,ｲﾊﾞﾗｷｹﾝ,ﾊﾞﾝﾄﾞｳｼ,8,228
82295,茨城県,稲敷市,ｲﾊﾞﾗｷｹﾝ,ｲﾅｼｷｼ,8,229
82309,茨城県,かすみがうら市,ｲﾊﾞﾗｷｹﾝ,ｶｽﾐｶﾞｳﾗｼ,8,230
82317,茨城県,桜川市,ｲﾊﾞﾗｷｹﾝ,ｻｸﾗｶﾞﾜｼ,8,231
82325,茨城県,神栖市,ｲﾊﾞﾗｷｹﾝ,ｶﾐｽｼ,8,232
82333,茨城県,行方市,ｲﾊﾞﾗｷｹﾝ,ﾅﾒｶﾞﾀｼ,8,233
82341,茨城県,鉾田市,ｲﾊﾞﾗｷｹﾝ,ﾎｺﾀｼ,8,234
82350,茨城県,つくばみらい市,ｲﾊﾞﾗｷｹﾝ,ﾂｸﾊﾞﾐﾗｲｼ,8,235
82368,茨城県,小美玉市,ｲﾊﾞﾗｷｹﾝ,ｵﾐﾀﾏｼ,8,236
83020,茨城県,茨城町,ｲﾊﾞﾗｷｹﾝ,ｲﾊﾞﾗｷﾏﾁ,8,302
83097,茨城県,大洗町,ｲﾊﾞﾗｷｹﾝ,ｵｵｱﾗｲﾏﾁ,8,309
83101,茨城県,城里町,ｲﾊﾞﾗｷｹﾝ,ｼﾛｻﾄﾏﾁ,8,310
83411,茨城県,東海村,ｲﾊﾞﾗｷｹﾝ,ﾄｳｶｲﾑﾗ,8,341
83640,茨城県,大子町,ｲﾊﾞﾗｷｹﾝ,ﾀﾞｲｺﾞﾏﾁ,8,364
84425,茨城県,美浦村,ｲﾊﾞﾗｷｹﾝ,ﾐﾎﾑﾗ,8,442
84433,茨城県,阿見町,ｲﾊﾞﾗｷｹﾝ,ｱﾐﾏﾁ,8,443
84476,茨城県,河内町,ｲﾊﾞﾗｷｹﾝ,ｶﾜﾁﾏﾁ,8,447
85219,茨城県,八千代町,ｲﾊﾞﾗｷｹﾝ,ﾔﾁﾖﾏﾁ,8,521
85421,茨城県,五霞町,ｲﾊﾞﾗｷｹﾝ,ｺﾞｶﾏﾁ,8,542
85464,茨城県,境町,ｲﾊﾞﾗｷｹﾝ,ｻｶｲﾏﾁ,8,546
85642,茨城県,利根町,ｲﾊﾞﾗｷｹﾝ,ﾄﾈﾏﾁ,8,564
92011,栃木県,宇都宮市,ﾄﾁｷﾞｹﾝ,ｳﾂﾉﾐﾔｼ,9,201
92029,栃木県,足利市,ﾄﾁｷﾞｹﾝ,ｱｼｶｶﾞｼ,9,202
92037,栃木県,栃木市,ﾄﾁｷﾞｹﾝ,ﾄﾁｷﾞｼ,9,203
92045,栃木県,佐野市,ﾄﾁｷﾞｹﾝ,ｻﾉｼ,9,204
92053,栃木県,鹿沼市,ﾄﾁｷﾞｹﾝ,ｶﾇﾏｼ,9,205
92061,栃木県,日光市,ﾄﾁｷﾞｹﾝ,ﾆｯｺｳｼ,9,206
92088,栃木県,小山市,ﾄﾁｷﾞｹﾝ,ｵﾔﾏｼ,9,208
92096,栃木県,真岡市,ﾄﾁｷﾞｹﾝ,ﾓｵｶｼ,9,209
92100,栃木県,大田原市,ﾄﾁｷﾞｹﾝ,ｵｵﾀﾜﾗｼ,9,210
92118,栃木県,矢板市,ﾄﾁｷﾞｹﾝ,ﾔｲﾀｼ,9,211
92134,栃木県,那須塩原市,ﾄﾁｷﾞｹﾝ,ﾅｽｼｵﾊﾞﾗｼ,9,213
92142,栃木県,さくら市,ﾄﾁｷﾞｹﾝ,ｻｸﾗｼ,9,214
92151,栃木県,那須烏山市,ﾄﾁｷﾞｹﾝ,ﾅｽｶﾗｽﾔﾏｼ,9,215
92169,栃木県,下野市,ﾄﾁｷﾞｹﾝ,ｼﾓﾂｹｼ,9,216
93017,栃木県,上三川町,ﾄﾁｷﾞｹﾝ,ｶﾐﾉｶﾜﾏﾁ,9,301
93424,栃木県,益子町,ﾄﾁｷﾞｹﾝ,ﾏｼｺﾏﾁ,9,342
93432,栃木県,茂木町,ﾄﾁｷﾞｹﾝ,ﾓﾃｷﾞﾏﾁ,9,343
93441,栃木県,市貝町,ﾄﾁｷﾞｹﾝ,ｲﾁｶｲﾏﾁ,9,344
93459,栃木県,芳賀町,ﾄﾁｷﾞｹﾝ,ﾊｶﾞﾏﾁ,9,345
93611,栃木県,壬生町,ﾄﾁｷﾞｹﾝ,ﾐﾌﾞﾏﾁ,9,361
93645,栃木県,野木町,ﾄﾁｷﾞｹﾝ,ﾉｷﾞﾏﾁ,9,364
93840,栃木県,塩谷町,ﾄﾁｷﾞｹﾝ,ｼｵﾔﾏﾁ,9,384
93866,栃木県,高根沢町,ﾄﾁｷﾞｹﾝ,ﾀｶﾈｻﾞﾜﾏﾁ,9,386
94072,栃木県,那須町,ﾄﾁｷﾞｹﾝ,ﾅｽﾏﾁ,9,407
94111,栃木県,那珂川町,ﾄﾁｷﾞｹﾝ,ﾅｶｶﾞﾜﾏﾁ,9,411
102016,群馬県,前橋市,ｸﾞﾝﾏｹﾝ,ﾏｴﾊﾞｼｼ,10,201
102024,群馬県,高崎市,ｸﾞﾝﾏｹﾝ,ﾀｶｻｷｼ,10,202
102032,群馬県,桐生市,ｸﾞﾝﾏｹﾝ,ｷﾘｭｳｼ,10,203
102041,群馬県,伊勢崎市,ｸﾞﾝﾏｹﾝ,ｲｾｻｷｼ,10,204
102059,群馬県,太田市,ｸﾞﾝﾏｹﾝ,ｵｵﾀｼ,10,205
102067,群馬県,沼田市,ｸﾞﾝﾏｹﾝ,ﾇﾏﾀｼ,10,206
102075,群馬県,館林市,ｸﾞﾝﾏｹﾝ,ﾀﾃﾊﾞﾔｼｼ,10,207
102083,群馬県,渋川市,ｸﾞﾝﾏｹﾝ,ｼﾌﾞｶﾜｼ,10,208
102091,群馬県,藤岡市,ｸﾞﾝﾏｹﾝ,ﾌｼﾞｵｶｼ,10,209
102105,群馬県,富岡市,ｸﾞﾝﾏｹﾝ,ﾄﾐｵｶｼ,10,210
102113,群馬県,安中市,ｸﾞﾝﾏｹﾝ,ｱﾝﾅｶｼ,10,211
102121,群馬県,みどり市,ｸﾞﾝﾏｹﾝ,ﾐﾄﾞﾘｼ,10,212
103446,群馬県,榛東村,ｸﾞﾝﾏｹﾝ,ｼﾝﾄｳﾑﾗ,10,344
103454,群馬県,吉岡町,ｸﾞﾝﾏｹﾝ,ﾖｼｵｶﾏﾁ,10,345
103667,群馬県,上野村,ｸﾞﾝﾏｹﾝ,ｳｴﾉﾑﾗ,10,366
103675,群馬県,神流町,ｸﾞﾝﾏｹﾝ,ｶﾝﾅﾏﾁ,10,367
103829,群馬県,下仁田町,ｸﾞﾝﾏｹﾝ,ｼﾓﾆﾀﾏﾁ,10,382
103837,群馬県,南牧村,ｸﾞﾝﾏｹﾝ,ﾅﾝﾓｸﾑﾗ,10,383
103845,群馬県,甘楽町,ｸﾞﾝﾏｹﾝ,ｶﾝﾗﾏﾁ,10,384
104213,群馬県,中之条町,ｸﾞﾝﾏｹﾝ,ﾅｶﾉｼﾞﾖｳﾏﾁ,10,421
104248,群馬県,長野原町,ｸﾞﾝﾏｹﾝ,ﾅｶﾞﾉﾊﾗﾏﾁ,10,424
104256,群馬県,嬬恋村,ｸﾞﾝﾏｹﾝ,ﾂﾏｺﾞｲﾑﾗ,10,425
104264,群馬県,草津町,ｸﾞﾝﾏｹﾝ,ｸｻﾂﾏﾁ,10,426
104281,群馬県,高山村,ｸﾞﾝﾏｹﾝ,ﾀｶﾔﾏﾑﾗ,10,428
104299,群馬県,東吾妻町,ｸﾞﾝﾏｹﾝ,ﾋｶﾞｼｱｶﾞﾂﾏﾏﾁ,10,429
104434,群馬県,片品村,ｸﾞﾝﾏｹﾝ,ｶﾀｼﾅﾑﾗ,10,443
104442,群馬県,川場村,ｸﾞﾝﾏｹﾝ,ｶﾜﾊﾞﾑﾗ,10,444
104485,群馬県,昭和村,ｸﾞﾝﾏｹﾝ,ｼｮｳﾜﾑﾗ,10,448
